salary
648573.0
1191950.0
836874.0
669578.0
944110.0
908764.0
926124.0
736708.0
1646721.0
1392960.0
1404773.0
1507343.0
1558095.0
1510081.0
732821.0
1221750.0
1739484.0
1124939.0
1630396.0
1009436.0
550980.0
1870000.0
758376.0
1556575.0
1194327.0
1470000.0
1549942.0
1009436.0
1541572.0
811182.0
1205874.0
727111.0
1923257.0
2143501.0
1926965.0
495252.0
1294984.0
1366992.0
1453427.0
1458032.0
1730166.0
658109.0
794460.0
1637231.0
900000.0
902935.0
970782.0
1050000.0
2119584.0
1687111.0
1465641.0
600000.0
1805869.0
955297.0
761478.0
969112.0
450979.0
1338795.0
1040493.0
1291549.0
599136.0
1663189.0
1323387.0
1246266.0
494147.0
1892758.0
1572054.0
2024533.0
1927564.0
800000.0
2009790.0
831462.0
516323.0
1200000.0
2006522.0
2160000.0
1341316.0
1634105.0
1389256.0
1000000.0
1231116.0
744551.0
1357204.0
1053196.0
1337606.0
585900.0
395436.0
1649930.0
1138060.0
1612744.0
432776.0
987471.0
1512297.0
1752935.0
1197944.0
923544.0
587146.0
977543.0
649755.0
1177531.0
1194925.0
1693208.0
414817.0
704193.0
590000.0
1119069.0
669225.0
1013978.0
1252803.0
840000.0
761610.0
1200000.0
1670405.0
1284643.0
1653106.0
385393.0
1200000.0
1124740.0
1859109.0
669785.0
1205874.0
128460.0
1180355.0
1438481.0
899123.0
825077.0
2207174.0
1526335.0
600000.0
433440.0
1615535.0
1700000.0
1352802.0
600000.0
2148775.0
306972.0
347924.0
1284643.0
1200000.0
720000.0
1105385.0
1879205.0
600000.0
273000.0
1007628.0
1254416.0
324000.0
1500000.0
362209.0
1349689.0
1605804.0
1923665.0
1171687.0
900000.0
2046452.0
1118808.0
1438576.0
1930235.0
1149607.0
1407768.0
961306.0
516564.0
245580.0
496798.0
770664.0
2079353.0
1207396.0
904464.0
1825549.0
444048.0
1917242.0
1612292.0
761760.0
182028.0
729193.0
1245989.0
750734.0
1319401.0
462720.0
501000.0
1223165.0
1423985.0
1611876.0
2050962.0
1304028.0
1213107.0
1333764.0
950000.0
1518492.0
1327250.0
202344.0
225960.0
1433532.0
1560483.0
996878.0
703427.0
1635202.0
1299238.0
396600.0
695052.0
1532945.0
2065471.0
712128.0
1975970.0
1085362.0
1064862.0
2266312.0
1163045.0
857370.0
681696.0
601398.0
1574844.0
841368.0
549688.0
1705561.0
846242.0
798116.0
180396.0
1164765.0
1347252.0
500036.0
638755.0
1204704.0
152652.0
874565.0
637284.0
954426.0
933816.0
1181838.0
1068503.0
1006284.0
1962841.0
1104704.0
1433708.0
1929554.0
2184214.0
1039792.0
831774.0
2197572.0
627332.0
827767.0
400800.0
776836.0
354240.0
1975545.0
781491.0
1408375.0
87840.0
2018938.0
1256429.0
1427832.0
715272.0
747000.0
1437318.0
865467.0
1588164.0
793932.0
481741.0
1277486.0
820544.0
1624875.0
529123.0
1392815.0
709784.0
555530.0
631299.0
1588612.0
902280.0
589007.0
480000.0
601956.0
1003261.0
920903.0
1659175.0
128460.0
1292428.0
421444.0
561186.0
811182.0
1079751.0
608387.0
507740.0
399840.0
600000.0
2204142.0
830984.0
313195.0
300000.0
1200000.0
554844.0
353277.0
588795.0
1924646.0
321161.0
660000.0
600000.0
1203913.0
636742.0
370227.0
703427.0
1999227.0
750000.0
361764.0
1148909.0
502448.0
933286.0
1541568.0
683496.0
1023226.0
2000000.0
341109.0
250560.0
366410.0
712525.0
1269350.0
902940.0
495660.0
800000.0
481017.0
1070536.0
2141072.0
1688220.0
1026478.0
1031782.0
1004895.0
410994.0
601957.0
634675.0
1078947.0
700000.0
410994.0
803916.0
1134960.0
306968.0
207746.0
208801.0
342781.0
180000.0
120000.0
1855822.0
1465644.0
146564.0
450000.0
425088.0
307944.0
1461604.0
1102652.0
1003261.0
502448.0
990712.0
1216776.0
546456.0
742332.0
1605217.0
818581.0
202796.0
514600.0
1176880.0
1000000.0
1605804.0
1832052.0
214107.0
562370.0
131232.0
1687111.0
179856.0
2141072.0
1558095.0
1051532.0
502448.0
619584.0
1205880.0
1462163.0
1574637.0
325080.0
283392.0
269940.0
1306364.0
475188.0
184176.0
825425.0
1972136.0
1023226.0
697908.0
1465641.0
321156.0
1083371.0
148608.0
1600000.0
1031782.0
982296.0
646214.0
1822656.0
498832.0
852479.0
716258.0
1238138.0
2106848.0
619069.0
337422.0
444272.0
600000.0
1349689.0
711000.0
1832052.0
390096.0
400000.0
1472145.0
241176.0
1444788.0
133284.0
243360.0
1220411.0
1708322.0
425761.0
464302.0
500000.0
578857.0
404424.0
991803.0
900000.0
245580.0
619068.0
230952.0
360000.0
672260.0
1399929.0
1307815.0
621103.0
782543.0
497748.0
829587.0
600000.0
518492.0
1284643.0
2034018.0
1158483.0
1306364.0
261756.0
455555.0
1031782.0
720000.0
1321256.0
800000.0
2200000.0
1637162.0
1348080.0
1051532.0
400000.0
1926960.0
1031782.0
1490281.0
1027716.0
588795.0
1070536.0
1124740.0
269940.0
1381355.0
1534839.0
328796.0
746628.0
100326.0
519365.0
679272.0
200979.0
619068.0
420000.0
772648.0
501630.0
393696.0
359620.0
1238390.0
1825160.0
872604.0
580150.0
1124063.0
975232.0
1150000.0
727111.0
511613.0
1200000.0
313464.0
1221368.0
321161.0
1868000.0
600000.0
365016.0
502448.0
1709915.0
1198038.0
1103782.0
950636.0
1300000.0
120000.0
500000.0
2046452.0
1477340.0
1043598.0
2141072.0
180588.0
829587.0
420000.0
226047.0
1700000.0
619069.0
2000000.0
1225579.0
659544.0
1621204.0
304193.0
1637162.0
800000.0
344648.0
963482.0
423672.0
641727.0
307944.0
1000000.0
1124740.0
495252.0
371436.0
1430000.0
382412.0
1558095.0
904403.0
516972.0
600000.0
1000000.0
674844.0
1980492.0
674844.0
248880.0
1687111.0
622188.0
123816.0
425761.0
48000.0
561000.0
675000.0
802609.0
321156.0
401958.0
830984.0
845000.0
1343505.0
1517028.0
259682.0
224364.0
208977.0
314760.0
360000.0
206356.0
462369.0
1221368.0
212940.0
1883009.0
1013978.0
421370.0
404907.0
856429.0
100000.0
1238138.0
590820.0
622188.0
1673063.0
247008.0
850169.0
500000.0
1451778.0
1163669.0
1973587.0
1566004.0
370468.0
811180.0
134964.0
1029200.0
1622364.0
750000.0
1558095.0
472392.0
1000000.0
1027486.0
1029200.0
371441.0
550000.0
506989.0
1253863.0
642324.0
602937.0
800000.0
341748.0
668498.0
185256.0
360220.0
1994432.0
182520.0
1203913.0
488541.0
601957.0
1391697.0
480000.0
1498750.0
1498750.0
1558095.0
1832052.0
365028.0
1298412.0
1708740.0
202452.0
385392.0
251393.0
400000.0
1746726.0
301469.0
325000.0
899256.0
1693803.0
218388.0
351141.0
1849475.0
1298760.0
1600000.0
999998.0
451008.0
161554.0
600000.0
700000.0
1003261.0
300000.0
846233.0
200000.0
300000.0
365028.0
1507343.0
